ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
462310,1,1,63,1,0,5.0,0,4.0,5,3
460321,1,1,25,1,0,3.0,0,2.0,5,2
464537,1,1,41,1,0,8.0,0,3.0,5,1
467346,1,1,37,1,0,1.0,0,3.0,5,3
466126,0,1,57,0,2,0.0,2,1.0,5,2
464058,1,1,86,1,5,0.0,2,1.0,5,4
462232,1,1,56,0,4,1.0,1,8.0,3,1
463034,0,0,27,1,6,9.0,2,1.0,5,4
459543,1,1,70,0,4,1.0,1,2.0,5,1
459635,0,0,22,0,5,8.0,2,4.0,5,4
464097,1,1,35,1,1,5.0,1,2.0,5,4
466930,1,0,31,0,5,2.0,2,2.0,4,1
463866,1,1,40,1,0,1.0,0,4.0,5,3
465387,0,1,43,1,0,0.0,2,2.0,5,3
463246,0,1,38,0,2,9.0,2,2.0,5,1
462241,0,0,28,0,3,1.0,2,4.0,5,4
463283,0,0,48,1,0,1.0,2,1.0,2,2
466983,0,1,41,1,0,8.0,0,2.0,5,3
462812,0,0,29,0,5,0.0,2,3.0,5,3
462496,1,1,45,0,0,1.0,0,3.0,5,1
460405,0,0,41,1,3,5.0,2,2.0,5,4
460757,0,1,28,0,6,9.0,1,3.0,5,1
466546,0,1,69,1,7,1.0,1,2.0,5,2
459138,1,1,53,1,0,1.0,0,3.0,5,3
459194,0,1,81,1,7,1.0,1,2.0,5,3
465043,1,1,48,1,1,9.0,0,5.0,5,3
461435,0,1,45,1,0,8.0,0,2.0,5,3
467677,1,1,57,0,3,0.0,1,3.0,3,4
463279,1,0,27,0,3,0.0,2,3.0,2,1
460395,0,0,27,1,3,8.0,2,3.0,5,4
462308,1,1,30,1,5,1.0,1,2.0,3,2
461309,0,0,21,0,5,1.0,2,4.0,5,4
459310,1,0,38,1,3,1.0,2,2.0,1,4
459786,1,1,57,0,8,1.0,1,3.0,5,1
467215,0,1,78,1,7,1.0,1,2.0,5,3
460613,0,1,46,1,6,8.0,0,3.0,2,3
461682,1,1,75,0,4,1.0,1,2.0,5,3
465605,0,1,52,1,2,4.0,2,1.0,2,2
463896,0,0,25,0,6,0.0,2,3.0,1,3
463323,1,1,31,1,5,2.0,2,2.0,5,4
464033,0,0,18,0,5,1.0,2,4.0,5,4
465456,0,1,59,1,0,3.0,1,5.0,0,2
467831,1,1,39,1,0,0.0,0,2.0,5,3
464285,0,0,25,1,0,9.0,2,1.0,5,2
465697,0,1,47,0,0,7.0,2,1.0,5,3
465199,1,1,32,1,3,1.0,2,2.0,5,1
466057,0,1,38,0,1,1.0,0,2.0,3,4
467327,1,1,52,1,0,3.0,0,4.0,5,3
460495,1,0,21,0,5,0.0,2,6.0,2,4
466180,1,1,70,0,7,0.0,2,1.0,5,2
467954,1,0,31,0,5,8.0,2,4.0,5,4
467915,0,0,23,0,1,0.0,2,4.0,5,3
464786,1,0,33,0,8,1.0,2,3.0,3,4
459220,0,1,77,1,7,1.0,1,2.0,5,1
461196,0,1,42,1,2,8.0,2,2.0,2,4
465069,1,1,73,1,5,1.0,0,3.0,5,3
464959,0,1,40,1,2,1.0,0,6.0,3,2
460537,0,0,33,1,0,0.0,2,3.0,2,1
461019,1,0,18,0,5,0.0,2,3.0,2,4
461686,1,1,59,1,0,1.0,2,2.0,5,2
459263,0,0,32,0,5,8.0,2,4.0,5,4
462947,0,1,46,1,0,1.0,2,1.0,5,2
463875,1,1,53,1,3,1.0,2,3.0,1,1
459704,1,1,41,1,0,1.0,0,3.0,5,2
467741,1,0,21,0,5,1.0,2,3.0,3,4
464978,1,1,62,0,4,0.0,1,2.0,3,2
465191,0,0,58,1,2,1.0,2,1.0,5,1
459459,1,1,36,1,0,4.0,2,1.0,5,1
467458,0,0,28,1,3,0.0,2,2.0,5,4
459223,0,1,47,1,1,1.0,0,4.0,5,3
462296,0,1,46,1,0,0.0,1,4.0,5,3
466625,1,1,49,1,0,0.0,0,2.0,6,3
462043,1,0,33,0,5,0.0,2,5.0,5,3
466777,0,1,49,1,6,8.0,0,2.0,5,3
459959,1,1,25,1,0,9.0,2,4.0,5,4
462470,1,1,80,1,4,3.0,2,1.0,5,2
460805,1,0,36,1,5,8.0,2,4.0,1,1
460026,1,0,26,0,2,7.0,2,1.0,5,4
463244,0,1,45,0,1,1.0,2,1.0,5,2
462032,0,1,69,1,0,0.0,2,2.0,5,3
467291,1,1,53,1,3,1.0,0,4.0,5,4
467847,1,1,41,1,0,8.0,1,2.0,1,1
462243,1,1,43,0,4,1.0,2,4.0,5,1
466626,0,1,51,1,0,1.0,0,2.0,6,3
464372,1,1,45,1,0,1.0,0,6.0,4,3
465005,1,1,50,1,4,4.0,1,3.0,5,3
466185,1,1,57,1,1,0.0,0,4.0,5,3
462165,1,1,70,1,7,3.0,1,2.0,5,4
464740,0,1,59,0,0,1.0,2,3.0,3,3
463753,0,0,30,1,5,0.0,2,5.0,1,4
459852,1,0,40,1,0,7.0,2,1.0,5,1
460777,1,1,74,0,7,0.0,2,1.0,5,4
463202,1,0,33,0,8,0.0,2,3.0,2,4
466973,0,1,63,1,8,2.0,2,1.0,5,4
459217,0,1,60,0,7,1.0,0,3.0,5,2
462265,1,0,31,1,1,3.0,2,4.0,5,3
460455,0,1,28,1,6,9.0,0,2.0,2,2
462402,0,1,37,0,3,1.0,0,2.0,3,4
459386,1,1,70,0,7,0.0,1,2.0,5,2
461526,1,1,78,0,3,0.0,2,2.0,5,4
461538,0,0,38,1,0,8.0,2,8.0,1,2
460736,1,0,19,0,3,0.0,2,3.0,5,3
459859,0,1,28,0,1,9.0,2,1.0,6,1
466252,0,1,73,0,4,0.0,2,3.0,3,2
462240,1,1,84,0,7,1.0,1,2.0,5,1
466920,1,0,21,0,5,7.0,2,4.0,2,4
466293,1,1,79,0,7,0.0,1,2.0,5,2
461517,1,1,42,1,0,0.0,0,3.0,5,2
466763,1,1,55,1,6,0.0,2,4.0,5,2
460822,1,1,41,1,0,0.0,2,2.0,5,1
466715,1,1,72,1,4,1.0,1,4.0,5,3
460045,1,1,56,1,0,0.0,2,2.0,5,2
467723,1,1,83,0,4,0.0,2,7.0,5,4
466664,0,1,47,1,1,1.0,0,2.0,3,1
464867,0,1,47,1,1,1.0,0,2.0,3,2
459742,0,1,83,0,7,1.0,1,2.0,5,3
463768,0,1,38,0,2,1.0,2,1.0,3,1
465636,1,0,29,1,5,3.0,2,3.0,3,4
467639,1,1,50,1,3,0.0,0,4.0,5,2
464760,0,1,52,0,2,6.0,0,4.0,3,2
462024,1,0,33,1,3,1.0,2,8.0,3,3
464730,1,1,36,0,4,1.0,1,6.0,3,4
465823,1,1,65,0,3,7.0,0,4.0,3,4
465546,0,0,25,0,8,1.0,2,9.0,4,4
460460,1,1,27,0,3,4.0,2,4.0,2,2
467202,1,1,22,0,1,1.0,2,4.0,5,1
467184,1,1,51,0,2,0.0,0,3.0,5,4
465327,0,0,42,1,3,1.0,2,1.0,5,4
466072,0,0,23,0,5,1.0,2,3.0,2,4
466086,1,1,80,1,7,0.0,1,2.0,5,3
459343,0,1,40,1,3,12.0,2,6.0,5,1
459224,0,1,48,1,0,0.0,0,2.0,5,3
465473,0,0,55,1,0,3.0,2,1.0,5,1
466887,1,1,36,1,3,1.0,2,3.0,2,1
463682,1,1,41,1,0,12.0,0,2.0,5,2
460963,0,0,32,1,0,0.0,2,3.0,5,2
467033,1,1,37,1,3,8.0,0,2.0,1,4
463883,1,0,30,0,5,0.0,2,2.0,3,2
466716,0,1,79,1,7,1.0,2,1.0,5,3
464251,1,1,65,1,0,0.0,0,4.0,1,2
463843,1,1,49,1,4,0.0,1,4.0,5,1
461476,1,1,53,1,0,1.0,0,4.0,1,3
467787,1,0,20,0,5,8.0,2,5.0,5,4
463130,0,1,78,0,7,1.0,1,2.0,5,2
467722,1,0,32,1,1,6.0,2,5.0,5,4
465241,1,0,23,0,5,3.0,2,2.0,3,4
460345,0,1,40,1,0,1.0,0,2.0,5,3
463512,0,0,30,0,2,0.0,2,3.0,5,2
466255,1,1,45,1,3,0.0,2,4.0,1,3
463449,1,1,25,0,5,1.0,0,2.0,5,4
459276,0,0,20,0,5,0.0,2,4.0,5,4
463644,0,0,27,1,5,1.0,2,3.0,6,4
466253,1,0,19,0,5,0.0,2,3.0,1,4
461717,0,0,26,1,5,0.0,2,4.0,1,1
462733,1,1,55,0,0,0.0,0,2.0,5,3
466146,0,1,41,0,2,8.0,0,3.0,5,3
461866,1,0,25,0,5,0.0,2,4.0,5,4
459876,0,1,67,1,0,1.0,0,2.0,5,2
461869,1,1,87,1,7,0.0,2,1.0,5,2
461228,1,1,26,0,1,9.0,2,6.0,5,4
462962,0,1,37,1,0,4.0,2,1.0,2,1
465869,1,0,42,1,1,1.0,2,1.0,5,1
464181,0,0,31,1,5,6.0,2,4.0,1,4
459740,0,0,20,0,5,0.0,2,3.0,5,4
462774,0,1,88,1,7,0.0,2,1.0,5,4
464567,1,0,33,1,5,8.0,2,4.0,1,4
459271,0,0,55,1,0,1.0,2,1.0,5,1
460990,1,0,22,0,5,1.0,2,3.0,5,4
463802,0,0,39,1,2,1.0,2,3.0,5,2
466672,1,1,62,1,0,0.0,2,3.0,5,3
462919,0,1,37,0,6,13.0,0,3.0,5,1
463153,0,0,26,1,6,9.0,2,1.0,1,4
460464,1,0,27,1,0,9.0,2,2.0,2,4
461375,1,0,29,1,5,1.0,2,4.0,1,4
467956,0,0,31,1,3,1.0,2,1.0,5,2
467024,1,1,40,1,3,9.0,0,5.0,5,2
461146,1,1,56,1,3,0.0,2,2.0,2,3
462388,0,1,45,1,0,1.0,1,5.0,5,3
460355,0,0,40,1,3,5.0,2,1.0,2,1
461854,1,0,30,1,5,9.0,2,3.0,5,4
458985,1,0,23,0,5,1.0,2,4.0,5,4
466356,1,1,46,1,0,0.0,2,2.0,5,3
460078,0,1,39,1,5,8.0,1,2.0,0,4
464969,0,1,65,0,7,0.0,1,9.0,3,1
461769,1,0,40,1,0,0.0,2,1.0,5,2
463548,0,0,18,0,5,3.0,2,4.0,3,4
467116,1,1,73,1,4,1.0,1,2.0,5,2
461577,0,1,50,1,0,1.0,0,3.0,5,3
460740,1,1,38,1,0,4.0,0,3.0,5,2
466844,1,0,18,0,5,0.0,2,5.0,5,4
460150,1,0,19,0,5,0.0,2,4.0,3,4
463242,0,0,26,0,2,5.0,2,2.0,5,1
466833,1,1,58,1,0,7.0,2,2.0,5,2
460371,0,0,28,1,0,1.0,2,2.0,5,3
465180,0,1,53,1,0,1.0,0,2.0,6,3
461279,1,0,18,0,1,4.0,2,2.0,5,1
459109,1,1,49,1,3,7.0,0,4.0,5,3
467519,1,0,19,0,5,0.0,2,3.0,5,4
461398,1,0,20,0,1,0.0,2,4.0,5,4
467188,1,1,55,1,0,2.0,2,2.0,5,2
459318,0,0,32,1,2,0.0,2,3.0,5,4
461823,1,0,27,0,5,10.0,2,4.0,5,3
459732,1,1,72,1,4,1.0,1,5.0,5,1
461317,0,0,59,1,0,1.0,2,1.0,5,3
461459,0,1,35,1,0,0.0,2,3.0,5,1
460429,0,0,32,1,2,9.0,2,1.0,5,1
464577,0,1,28,1,5,10.0,1,2.0,5,4
466552,1,1,19,0,3,1.0,2,2.0,5,1
461231,1,1,52,1,0,2.0,1,1.0,3,4
463650,1,0,29,0,1,1.0,2,3.0,5,4
462674,0,1,51,1,6,12.0,0,4.0,2,2
465275,1,0,27,1,5,1.0,2,5.0,5,4
465684,0,0,47,1,3,0.0,2,1.0,2,1
465492,1,1,61,0,3,1.0,2,1.0,1,1
464510,0,1,75,0,7,0.0,1,2.0,5,4
463588,1,0,19,0,5,1.0,2,1.0,5,4
466341,1,1,48,1,0,0.0,0,2.0,4,3
459397,1,1,59,1,0,3.0,0,2.0,5,2
460888,1,1,42,0,6,8.0,2,1.0,5,1
460272,0,0,86,1,7,1.0,2,1.0,5,1
460612,1,0,33,1,3,9.0,2,4.0,2,3
462227,1,1,49,0,4,3.0,1,5.0,6,2
467892,1,0,23,0,1,1.0,2,5.0,5,4
461012,1,0,35,0,1,1.0,2,3.0,2,4
463003,1,1,37,1,0,2.0,0,2.0,5,3
467592,1,1,43,1,3,7.0,2,2.0,5,1
462366,1,1,50,0,2,1.0,2,2.0,5,4
465908,0,0,50,0,2,1.0,2,1.0,5,1
463400,0,0,20,0,5,8.0,2,3.0,0,4
467075,0,1,31,0,6,9.0,0,2.0,5,1
462087,0,0,31,1,5,9.0,2,3.0,1,1
462522,1,1,41,0,4,1.0,0,5.0,3,2
459615,1,1,84,0,7,1.0,2,1.0,5,1
467794,0,0,23,0,5,0.0,2,4.0,2,4
461040,0,1,69,0,7,0.0,2,1.0,2,4
466443,0,1,68,1,0,4.0,2,2.0,5,2
463975,0,0,30,0,5,8.0,2,4.0,3,2
464063,0,0,26,1,1,1.0,2,1.0,5,4
461326,0,0,36,1,0,1.0,2,1.0,5,3
467196,1,0,18,0,3,0.0,2,5.0,5,3
461633,1,0,30,1,5,8.0,2,4.0,6,4
462045,0,0,46,1,0,9.0,2,1.0,5,2
466289,1,0,19,0,5,2.0,2,5.0,1,4
463562,1,0,33,1,3,0.0,2,4.0,5,3
460089,0,1,65,1,0,13.0,2,1.0,5,2
459336,1,1,26,1,0,6.0,0,2.0,5,1
467350,0,0,30,1,6,6.0,2,1.0,5,4
463565,0,0,33,1,3,1.0,2,4.0,5,4
463905,0,1,27,1,2,0.0,0,4.0,6,1
467269,1,1,65,1,0,0.0,0,2.0,5,3
464934,1,1,77,0,7,1.0,2,2.0,3,4
463923,0,0,20,0,2,0.0,2,4.0,5,4
465445,0,0,27,1,6,6.0,2,7.0,5,2
463661,0,1,51,1,1,1.0,0,4.0,5,2
459370,1,0,18,0,5,13.0,2,4.0,5,4
466019,0,1,63,1,0,5.0,2,1.0,2,3
467107,1,1,36,1,2,1.0,0,3.0,3,2
461683,1,1,43,1,4,1.0,1,4.0,5,2
459053,1,1,46,1,4,0.0,1,4.0,5,3
466894,1,0,51,1,0,0.0,2,3.0,5,2
460005,1,0,43,1,2,0.0,2,1.0,5,1
467969,0,1,43,1,0,0.0,0,2.0,5,3
463120,0,0,37,1,3,1.0,2,1.0,5,1
466106,0,1,63,0,0,0.0,0,5.0,5,3
461976,0,1,37,1,3,5.0,0,2.0,2,2
460885,1,1,53,0,0,8.0,0,3.0,5,2
463692,0,1,26,1,5,6.0,1,7.0,1,4
467674,1,1,40,1,0,0.0,0,2.0,5,3
465982,1,1,41,1,3,0.0,0,4.0,5,2
464349,1,1,66,1,0,2.0,2,1.0,5,3
463881,0,1,37,0,2,0.0,0,5.0,1,2
462247,0,1,42,0,0,1.0,1,4.0,5,2
463886,0,0,38,1,0,1.0,2,2.0,5,3
460304,0,0,53,0,7,1.0,2,1.0,5,4
466458,1,0,33,0,4,5.0,2,2.0,5,1
462449,1,0,19,0,5,1.0,2,3.0,5,4
467558,1,1,50,1,1,0.0,0,8.0,5,3
467247,0,0,26,0,2,0.0,2,2.0,5,4
461663,1,0,20,0,5,1.0,2,3.0,5,4
459571,0,1,53,1,4,0.0,1,4.0,5,3
459385,0,1,41,1,0,0.0,0,2.0,6,3
466191,1,1,48,1,4,0.0,1,3.0,1,3
465062,1,1,56,0,4,0.0,1,4.0,5,2
467108,0,0,66,1,0,0.0,2,1.0,5,4
466957,1,1,35,0,3,8.0,0,4.0,5,1
463298,1,1,50,0,3,0.0,2,2.0,5,1
461155,0,1,51,1,0,3.0,2,2.0,2,2
466650,0,0,30,0,5,8.0,2,3.0,3,4
464633,1,0,30,0,4,1.0,2,4.0,3,4
464469,0,0,50,1,0,9.0,2,1.0,5,2
465319,1,0,19,0,5,0.0,2,5.0,5,4
462041,0,0,22,0,1,0.0,2,2.0,3,4
459539,0,0,35,1,5,9.0,2,1.0,5,4
466158,0,1,47,1,2,0.0,2,4.0,5,2
460430,1,0,32,0,1,12.0,2,4.0,5,4
461953,1,1,33,0,5,11.0,1,2.0,5,4
467546,0,0,28,0,5,1.0,2,4.0,5,2
459667,0,1,50,1,5,1.0,1,6.0,4,3
461373,1,0,53,1,0,1.0,2,1.0,5,2
464587,0,1,49,1,0,1.0,2,2.0,2,1
467811,1,1,72,1,7,1.0,2,1.0,5,4
464333,1,1,60,1,4,0.0,1,3.0,5,2
466978,1,0,48,1,0,4.0,2,1.0,5,3
461705,0,0,32,0,5,1.0,2,4.0,5,4
461161,1,0,48,1,3,1.0,2,2.0,2,1
467860,0,0,33,1,3,0.0,2,1.0,6,2
462409,0,1,26,0,2,7.0,2,2.0,5,1
461093,0,1,38,1,0,1.0,0,4.0,2,3
466350,0,1,56,1,0,0.0,2,1.0,3,3
460512,0,1,43,1,2,0.0,1,4.0,2,1
462320,0,1,51,1,0,0.0,0,2.0,1,3
465355,0,1,47,1,0,7.0,0,2.0,5,3
462877,1,0,28,1,0,1.0,2,3.0,3,4
466259,1,0,20,0,5,1.0,2,2.0,5,4
462424,0,1,38,0,0,0.0,2,3.0,5,3
459028,1,1,57,1,4,1.0,1,3.0,5,3
463708,0,1,28,0,2,1.0,0,2.0,3,1
461405,1,0,39,1,0,1.0,2,1.0,5,2
466656,1,1,89,1,8,1.0,1,2.0,5,3
464409,0,1,81,1,7,0.0,0,2.0,5,1
463754,1,0,33,1,3,1.0,2,4.0,1,4
464628,1,1,32,1,0,5.0,0,2.0,2,1
466754,0,1,41,1,0,1.0,0,3.0,5,2
465023,1,1,43,1,0,9.0,0,2.0,1,3
466954,0,1,68,0,1,8.0,0,2.0,5,3
460274,0,1,58,1,0,7.0,2,2.0,5,3
466507,1,1,51,1,3,1.0,0,5.0,5,2
462281,1,1,47,1,0,0.0,2,2.0,5,3
462930,0,1,55,1,6,13.0,0,3.0,4,2
465125,0,0,39,1,0,9.0,2,1.0,5,1
464127,0,0,33,1,5,1.0,2,5.0,1,2
462164,0,1,62,1,0,9.0,2,1.0,5,2
463949,1,1,51,0,4,0.0,1,4.0,6,2
460380,1,0,29,1,3,8.0,2,3.0,5,4
461324,0,0,48,1,0,4.0,2,1.0,5,3
463482,1,0,41,0,2,9.0,2,7.0,3,3
465723,1,0,42,1,5,9.0,2,1.0,2,4
467948,0,0,20,0,5,0.0,2,3.0,5,4
464473,0,1,60,1,0,0.0,0,4.0,5,3
467325,0,1,72,1,7,1.0,1,2.0,5,2
462017,1,0,25,1,3,9.0,2,1.0,1,1
463152,0,1,57,1,1,1.0,0,4.0,5,3
462174,0,1,40,1,2,8.0,0,4.0,3,4
461511,1,1,35,0,1,9.0,2,2.0,5,2
464095,0,1,31,1,2,1.0,2,2.0,5,1
460096,0,1,78,0,7,1.0,2,1.0,4,1
462129,0,0,41,1,0,9.0,2,1.0,5,2
464111,1,1,57,1,0,0.0,0,3.0,1,4
463699,0,1,41,1,8,9.0,2,3.0,5,2
466307,1,1,49,1,0,1.0,2,2.0,5,3
459980,1,0,40,0,2,1.0,2,2.0,5,1
467115,1,1,89,1,7,0.0,2,2.0,5,2
464261,1,1,61,1,4,0.0,1,2.0,5,3
462098,0,1,38,0,3,3.0,0,3.0,5,2
460002,0,1,58,1,1,5.0,0,3.0,1,4
467322,0,1,46,1,0,0.0,0,2.0,0,3
466633,1,1,39,1,3,6.0,0,2.0,5,3
460966,0,1,58,1,2,1.0,0,4.0,5,2
461084,0,1,38,1,0,8.0,0,2.0,5,2
461165,1,1,28,0,0,1.0,0,2.0,2,1
461454,0,1,35,1,0,7.0,1,4.0,6,2
459284,0,1,70,1,7,1.0,1,2.0,5,3
461116,1,1,30,0,4,4.0,1,4.0,2,4
462362,1,1,63,1,3,0.0,0,4.0,5,2
464325,1,1,27,1,5,4.0,1,3.0,5,2
460063,0,0,43,1,0,1.0,2,1.0,2,1
460727,1,1,69,0,4,0.0,1,4.0,2,2
463317,1,1,72,1,8,0.0,2,1.0,5,1
459320,1,1,26,1,4,0.0,2,3.0,5,4
464457,0,0,53,1,0,9.0,2,1.0,5,2
463702,1,1,49,1,0,1.0,0,4.0,5,2
463890,0,0,28,0,0,1.0,2,5.0,0,1
467420,1,1,52,1,4,1.0,1,4.0,5,3
466878,1,1,38,0,0,8.0,1,5.0,5,1
462660,0,1,27,0,6,9.0,0,2.0,5,1
466691,1,0,18,0,5,5.0,2,4.0,1,4
463182,1,1,59,1,3,1.0,2,3.0,5,2
463321,1,0,22,0,5,1.0,2,3.0,0,4
462532,1,0,32,1,1,0.0,2,4.0,1,4
464588,0,1,35,1,0,0.0,2,2.0,5,2
467436,1,1,51,1,0,5.0,0,4.0,5,3
465260,0,0,22,0,5,8.0,2,6.0,5,4
462895,1,0,32,0,3,1.0,2,3.0,6,4
463168,0,1,36,1,1,7.0,0,2.0,5,3
466853,1,0,32,1,5,1.0,2,3.0,5,2
464840,1,0,18,0,5,0.0,2,4.0,3,4
460135,0,0,31,1,5,4.0,2,3.0,5,2
464814,1,1,53,1,0,0.0,1,7.0,3,4
464856,0,0,42,1,2,8.0,2,3.0,3,1
463083,1,0,30,1,0,7.0,2,3.0,5,4
461283,1,0,19,0,5,1.0,2,4.0,5,4
466181,1,1,46,1,3,1.0,2,2.0,2,3
462465,1,1,51,1,2,1.0,2,2.0,5,2
464780,0,0,32,0,2,1.0,2,9.0,3,4
465385,0,0,46,1,0,5.0,2,1.0,1,2
464270,0,0,45,1,0,3.0,2,1.0,5,1
467807,1,1,50,1,4,1.0,0,3.0,5,2
466118,0,1,36,0,2,1.0,2,3.0,3,1
460068,0,0,40,1,0,8.0,2,1.0,5,2
460937,1,1,43,0,0,1.0,1,9.0,3,2
459550,1,0,19,0,5,8.0,2,5.0,3,4
461539,1,1,42,0,3,6.0,0,2.0,1,1
464228,1,0,29,1,5,1.0,2,1.0,1,4
461593,0,1,37,1,1,9.0,0,2.0,5,3
461949,0,0,38,0,0,14.0,2,1.0,5,1
466171,0,1,79,1,7,0.0,2,1.0,2,1
462682,1,0,25,0,3,2.0,2,7.0,5,4
463384,0,0,29,0,8,1.0,2,5.0,2,4
460584,0,0,33,1,6,1.0,2,1.0,2,1
459433,1,0,26,0,1,1.0,2,4.0,5,4
467452,0,1,38,1,0,9.0,0,2.0,5,3
462121,0,0,60,1,0,1.0,2,3.0,5,3
464890,0,0,33,0,2,0.0,2,7.0,3,1
461172,0,1,71,1,7,1.0,2,1.0,2,1
461268,0,1,60,1,0,0.0,0,2.0,3,2
465731,0,1,31,1,0,0.0,0,2.0,3,1
462861,0,0,26,1,5,8.0,2,1.0,5,4
458989,0,1,42,1,2,1.0,2,1.0,5,2
463527,0,0,35,0,0,13.0,2,1.0,5,1
463293,0,0,20,0,5,1.0,2,3.0,5,4
465166,1,0,25,1,5,4.0,2,5.0,3,4
460194,0,0,23,0,3,0.0,2,2.0,1,4
462711,1,1,53,1,0,0.0,0,5.0,5,3
467769,0,0,35,1,1,1.0,2,1.0,2,2
461898,1,1,60,1,4,5.0,1,3.0,5,3
460840,1,1,86,1,7,0.0,2,1.0,5,1
466607,1,0,18,0,8,2.0,2,2.0,2,4
462939,1,1,38,1,1,0.0,1,4.0,6,1
465698,1,0,39,1,0,8.0,2,2.0,2,1
461240,0,0,45,0,8,1.0,2,1.0,5,4
461357,1,0,28,1,5,0.0,2,4.0,5,4
459512,1,1,65,1,7,0.0,1,2.0,5,2
467775,0,0,41,1,0,0.0,2,1.0,6,3
462871,1,1,48,0,3,1.0,0,3.0,5,2
464454,0,1,52,1,2,7.0,1,4.0,5,3
459074,0,0,30,1,5,0.0,2,4.0,3,3
462539,0,1,77,0,7,1.0,2,1.0,5,1
460133,0,0,37,0,0,4.0,2,1.0,5,1
461780,0,0,65,1,7,0.0,2,5.0,5,1
466945,1,1,61,1,0,0.0,0,2.0,5,3
463922,0,0,32,0,5,2.0,2,5.0,0,3
466328,1,1,49,1,0,0.0,2,3.0,2,3
466195,1,0,19,0,5,1.0,2,4.0,5,4
462300,1,1,50,1,0,1.0,0,3.0,5,3
460412,0,0,31,0,5,0.0,2,5.0,1,4
467823,1,1,45,1,1,6.0,0,2.0,5,3
467726,1,1,82,1,7,0.0,1,2.0,5,3
460134,1,1,39,1,3,9.0,1,3.0,5,4
463237,1,0,20,0,5,1.0,2,5.0,5,4
466770,0,1,85,1,7,0.0,2,5.0,5,3
464198,1,1,49,1,3,1.0,2,2.0,5,1
459344,0,1,76,1,0,1.0,1,2.0,5,3
464152,1,1,37,1,0,0.0,1,4.0,5,2
464104,1,1,62,0,0,0.0,0,3.0,5,3
461034,0,0,23,0,8,2.0,2,6.0,2,4
460755,1,0,33,1,0,0.0,2,1.0,5,4
465019,1,1,53,1,0,0.0,2,3.0,5,1
460060,1,1,28,0,2,6.0,0,2.0,3,1
465739,0,0,87,0,7,1.0,2,2.0,5,1
461695,0,1,45,1,0,3.0,0,2.0,5,1
466297,0,0,21,0,5,1.0,2,4.0,3,4
465544,0,0,51,1,0,0.0,2,1.0,2,1
466207,0,1,37,1,1,9.0,0,4.0,1,3
462397,1,1,49,1,0,1.0,0,4.0,5,3
460014,0,0,66,0,3,2.0,2,3.0,5,4
460202,1,1,42,1,3,1.0,2,2.0,5,4
459834,1,1,45,0,1,1.0,0,3.0,5,2
460048,1,0,47,1,1,1.0,2,1.0,5,2
464546,0,1,38,1,2,8.0,2,3.0,5,1
467737,0,1,51,1,3,7.0,0,2.0,5,1
463936,1,1,32,0,3,1.0,0,2.0,5,2
467784,0,1,45,1,0,9.0,2,1.0,6,3
467067,0,0,32,0,5,0.0,2,4.0,5,3
465661,1,0,59,1,3,1.0,2,1.0,5,3
463745,1,1,62,1,0,1.0,0,3.0,2,1
466706,1,1,67,1,7,0.0,2,2.0,5,3
467816,0,0,73,1,0,0.0,2,1.0,5,3
466418,1,1,85,0,7,0.0,2,1.0,3,4
467882,0,0,40,1,0,0.0,2,1.0,5,2
465498,1,1,41,1,2,9.0,0,2.0,1,1
461070,1,1,46,1,1,0.0,2,3.0,2,4
467403,0,1,38,1,0,7.0,0,3.0,3,2
464382,0,1,55,1,0,1.0,0,4.0,5,3
465449,0,0,43,1,0,9.0,2,2.0,5,2
465190,0,1,48,1,0,1.0,1,4.0,5,3
467310,0,1,88,1,7,0.0,1,3.0,5,2
463131,1,1,66,0,3,1.0,1,2.0,5,1
467301,0,1,73,0,7,1.0,2,2.0,5,2
466202,1,1,49,1,0,9.0,0,2.0,5,3
459945,1,1,48,1,0,0.0,2,2.0,5,3
465187,0,1,39,0,1,0.0,0,4.0,3,3
460253,1,1,52,1,0,4.0,0,2.0,5,2
463216,1,0,30,1,0,8.0,2,1.0,5,1
465615,1,1,61,1,0,3.0,0,2.0,5,3
462055,1,0,33,1,5,0.0,2,7.0,3,1
465234,1,1,68,1,0,0.0,2,1.0,5,3
460720,0,1,48,1,0,1.0,0,2.0,5,2
467582,1,1,39,1,4,0.0,1,3.0,1,2
466046,0,1,36,0,3,1.0,0,2.0,3,1
467622,1,1,76,1,7,1.0,1,2.0,5,3
462664,1,1,69,0,0,2.0,2,2.0,5,1
461731,1,1,79,0,3,0.0,2,1.0,5,2
459061,0,1,39,1,5,9.0,1,3.0,5,1
461396,1,0,23,0,1,0.0,2,5.0,5,2
464900,1,1,71,0,7,1.0,2,2.0,3,4
463445,1,1,48,1,0,0.0,0,3.0,5,1
463824,0,1,37,0,0,1.0,2,3.0,5,2
459451,0,1,46,1,0,0.0,2,2.0,5,3
463674,0,0,25,1,2,0.0,2,7.0,3,3
460119,1,0,26,1,5,0.0,2,4.0,5,4
465227,1,0,23,0,5,6.0,2,3.0,5,4
467610,0,1,84,1,7,2.0,2,1.0,5,2
465159,1,1,57,0,3,0.0,2,1.0,5,1
465956,1,1,39,1,3,4.0,0,4.0,5,1
462422,1,1,71,1,7,1.0,2,2.0,5,1
466266,1,1,48,1,0,1.0,2,3.0,2,3
